created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2017-03-26T17:00:28Z,846044191213932500,846044191213932544,"RT @TeamRankings: Would've been fun to see #kubball play all season w/ a healthy Udoka Azubuike. [Game Score = single game power rating, ac…","RT @TeamRankings: Would've been fun to see #kubball play all season w/ a healthy Udoka Azubuike. [Game Score = single game power rating, ac…",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,0,FALSE,NA,TRUE,NA,en,NA,NA,140,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T13:42:53Z,845994467198931e3,845994467198930944,#CBB ratings have been updated. Gonzaga comes in at number 1: https://t.co/jygXIJZPcQ #NCAAB,#CBB ratings have been updated. Gonzaga comes in at number 1: https://t.co/jygXIJZPcQ #NCAAB,FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,92,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T03:26:33Z,845839361044336600,845839361044336641,"Don't like these stats. In order to lose as a 1 seed, you have to be good enough to be a 1 seed. Testament to being consistently good. https://t.co/cjAkwwtuCp","Don't like these stats. In order to lose as a 1 seed, you have to be good enough to be a 1 seed. Testament to being consistently good. https://t.co/cjAkwwtuCp",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,2,FALSE,NA,FALSE,NA,en,FALSE,NA,134,,,845837322012774400,845837322012774400,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T02:51:36Z,845830568285814800,845830568285814784,Game over. #kubball falls 74-60. https://t.co/vQZkuFeL3E,Game over. #kubball falls 74-60. https://t.co/vQZkuFeL3E,FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,32,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T02:41:22Z,845827993234821100,845827993234821120,"With 3:09 remaining, #kubball trails 66-57. Win probability now at 0.4%. https://t.co/dY0taMhMXr","With 3:09 remaining, #kubball trails 66-57. Win probability now at 0.4%. https://t.co/dY0taMhMXr",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,NA,FALSE,NA,en,FALSE,NA,72,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T02:26:03Z,845824138593910800,845824138593910785,"With 7:48 remaining, #kubball trails 61-47. Win probability now at 0.6%. https://t.co/n9aH3NmUcF","With 7:48 remaining, #kubball trails 61-47. Win probability now at 0.6%. https://t.co/n9aH3NmUcF",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,72,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T02:15:50Z,845821566390865900,845821566390865920,"With 11:57 remaining, #kubball trails 57-41. Win probability now at 1.2%. https://t.co/5PJhXBChtw","With 11:57 remaining, #kubball trails 57-41. Win probability now at 1.2%. https://t.co/5PJhXBChtw",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,2,FALSE,NA,FALSE,NA,en,FALSE,NA,73,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T02:05:37Z,845818995039260700,845818995039260672,"With 15:59 remaining, #kubball trails 52-37. Win probability now at 4.2%. https://t.co/NNFLyRYQad","With 15:59 remaining, #kubball trails 52-37. Win probability now at 4.2%. https://t.co/NNFLyRYQad",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,0,FALSE,NA,FALSE,NA,en,FALSE,NA,73,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T01:56:01Z,845816579715711e3,845816579715710976,@NutESkier that we come back from to win? West Virginia https://t.co/rJzRRoiCUg,@NutESkier that we come back from to win? West Virginia https://t.co/rJzRRoiCUg,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",845815088602923e3,845815088602923009,145442617,145442617,NutESkier,,,,NA,TRUE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,79,,,831355715986010100,831355715986010112,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T01:40:07Z,845812576072142800,845812576072142850,"At halftime, #kubball trails 44-33. Win probability now at 16.6%. https://t.co/tpliEuRRze","At halftime, #kubball trails 44-33. Win probability now at 16.6%. https://t.co/tpliEuRRze",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,NA,FALSE,NA,en,FALSE,NA,65,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T01:34:59Z,845811283899375600,845811283899375616,"With 0:42 remaining in the first half, #kubball trails 41-33. Win probability now at 28.3%. https://t.co/KcKr1IMIkA","With 0:42 remaining in the first half, #kubball trails 41-33. Win probability now at 28.3%. https://t.co/KcKr1IMIkA",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,2,FALSE,NA,FALSE,NA,en,FALSE,NA,91,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T01:24:46Z,845808712803668e3,845808712803667968,"With 5:04 remaining in the first half, #kubball trails 31-26. Win probability now at 45.6%. https://t.co/fjYziW95zu","With 5:04 remaining in the first half, #kubball trails 31-26. Win probability now at 45.6%. https://t.co/fjYziW95zu",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,NA,FALSE,NA,en,FALSE,NA,91,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T01:19:38Z,845807421922652200,845807421922652160,"With 5:59 remaining in the first half, #kubball trails 27-23. Win probability now at 50.7%. https://t.co/wzH31y98Uo","With 5:59 remaining in the first half, #kubball trails 27-23. Win probability now at 50.7%. https://t.co/wzH31y98Uo",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,91,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T01:14:30Z,845806132488818700,845806132488818689,"With 8:21 remaining in the first half, #kubball trails 19-16. Win probability now at 56.4%. https://t.co/tp8pW6wHAP","With 8:21 remaining in the first half, #kubball trails 19-16. Win probability now at 56.4%. https://t.co/tp8pW6wHAP",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,91,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T01:04:18Z,845803562034745300,845803562034745345,"With 12:28 remaining in the first half, #kubball trails 12-10. Win probability now at 62.2%. https://t.co/HdEeIZM3sy","With 12:28 remaining in the first half, #kubball trails 12-10. Win probability now at 62.2%. https://t.co/HdEeIZM3sy",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,2,FALSE,NA,FALSE,NA,en,FALSE,NA,92,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T00:59:11Z,845802274135982100,845802274135982080,"With 14:42 remaining in the first half, #kubball trails 7-3. Win probability now at 55.8%. https://t.co/WvXUWAYNWK","With 14:42 remaining in the first half, #kubball trails 7-3. Win probability now at 55.8%. https://t.co/WvXUWAYNWK",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,NA,FALSE,NA,en,FALSE,NA,90,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26T00:54:03Z,845800982873280500,845800982873280512,"With 17:40 remaining in the first half, #kubball trails 2-0. Win probability now at 64.2%. https://t.co/lY9qcZ5j7z","With 17:40 remaining in the first half, #kubball trails 2-0. Win probability now at 64.2%. https://t.co/lY9qcZ5j7z",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,en,FALSE,NA,90,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-25T15:06:18Z,845653071124410400,845653071124410368,Predictions for today's @KUHoops game: https://t.co/v6PIOfu2Az #kubball #marchmadness https://t.co/c09VIAf3lj,Predictions for today's @KUHoops game: https://t.co/v6PIOfu2Az #kubball #marchmadness https://t.co/c09VIAf3lj,FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,3,FALSE,NA,FALSE,NA,en,FALSE,NA,85,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T03:41:58Z,845118467858612200,845118467858612225,Game over. #kubball wins 98-66. https://t.co/KKh4t3cf77,Game over. #kubball wins 98-66. https://t.co/KKh4t3cf77,FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,6,FALSE,NA,FALSE,NA,en,FALSE,NA,31,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T03:36:51Z,845117176746983400,845117176746983424,"With 1:47 remaining, #kubball leads 95-66. Win probability now at &gt;99.9%. https://t.co/zK4d9Gryku","With 1:47 remaining, #kubball leads 95-66. Win probability now at &gt;99.9%. https://t.co/zK4d9Gryku",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,8,FALSE,NA,FALSE,NA,en,FALSE,NA,76,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T03:26:36Z,845114597052952600,845114597052952576,"With 6:15 remaining, #kubball leads 81-60. Win probability now at &gt;99.9%. https://t.co/SrKM0VQERB","With 6:15 remaining, #kubball leads 81-60. Win probability now at &gt;99.9%. https://t.co/SrKM0VQERB",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,4,FALSE,NA,FALSE,NA,en,FALSE,NA,76,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T03:11:15Z,845110734891728900,845110734891728897,"With 11:21 remaining, #kubball leads 66-54. Win probability now at 99.1%. https://t.co/nUjNlZJF1a","With 11:21 remaining, #kubball leads 66-54. Win probability now at 99.1%. https://t.co/nUjNlZJF1a",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,7,FALSE,NA,FALSE,NA,en,FALSE,NA,73,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T03:06:07Z,845109443729768400,845109443729768448,"With 12:34 remaining, #kubball leads 61-54. Win probability now at 93.5%. https://t.co/prmD5i4UP8","With 12:34 remaining, #kubball leads 61-54. Win probability now at 93.5%. https://t.co/prmD5i4UP8",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,73,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T03:00:59Z,845108151569535e3,845108151569534977,"With 15:24 remaining, #kubball leads 56-51. Win probability now at 87.9%. https://t.co/CLq3SpCqll","With 15:24 remaining, #kubball leads 56-51. Win probability now at 87.9%. https://t.co/CLq3SpCqll",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,73,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T02:30:23Z,845100451691446300,845100451691446272,"At halftime, #kubball leads 47-40. Win probability now at 91.9%. https://t.co/qOCQzMAZnF","At halftime, #kubball leads 47-40. Win probability now at 91.9%. https://t.co/qOCQzMAZnF",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,10,FALSE,NA,FALSE,NA,en,FALSE,NA,64,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T02:28:49Z,845100056105635800,845100056105635840,@kutweetsandnews I calculate them using my basketball ratings: https://t.co/8An5Ji6wgL,@kutweetsandnews I calculate them using my basketball ratings: https://t.co/8An5Ji6wgL,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",845096980003147800,845096980003147776,3097137292,3097137292,kutweetsandnews,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,86,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T02:20:10Z,845097881514246100,845097881514246149,"With 2:17 remaining in the first half, #kubball leads 41-36. Win probability now at 87.4%. https://t.co/KCQXTrLEHy","With 2:17 remaining in the first half, #kubball leads 41-36. Win probability now at 87.4%. https://t.co/KCQXTrLEHy",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,90,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T02:15:03Z,845096590868172800,845096590868172800,"With 3:35 remaining in the first half, #kubball leads 38-36. Win probability now at 78.9%. https://t.co/KrDYebrVTD","With 3:35 remaining in the first half, #kubball leads 38-36. Win probability now at 78.9%. https://t.co/KrDYebrVTD",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,3,FALSE,NA,FALSE,NA,en,FALSE,NA,90,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T02:09:55Z,845095300587016200,845095300587016192,"With 5:08 remaining in the first half, #kubball is tied at 33. Win probability now at 72.4%. https://t.co/8virsOZan3","With 5:08 remaining in the first half, #kubball is tied at 33. Win probability now at 72.4%. https://t.co/8virsOZan3",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,NA,FALSE,NA,en,FALSE,NA,92,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T01:59:41Z,845092726135820300,845092726135820288,"With 8:39 remaining in the first half, #kubball trails 30-25. Win probability now at 54.6%. https://t.co/y7ZspOG9f6","With 8:39 remaining in the first half, #kubball trails 30-25. Win probability now at 54.6%. https://t.co/y7ZspOG9f6",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,2,FALSE,NA,FALSE,NA,en,FALSE,NA,91,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T01:44:23Z,845088876171612200,845088876171612167,"With 15:11 remaining in the first half, #kubball trails 11-8. Win probability now at 66.3%. https://t.co/zURgbygsGE","With 15:11 remaining in the first half, #kubball trails 11-8. Win probability now at 66.3%. https://t.co/zURgbygsGE",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,NA,FALSE,NA,en,FALSE,NA,91,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24T01:39:16Z,845087587190685700,845087587190685696,"With 18:27 remaining in the first half, #kubball is tied at 0. Win probability now at 76.9%. https://t.co/6XNCMlYDlx","With 18:27 remaining in the first half, #kubball is tied at 0. Win probability now at 76.9%. https://t.co/6XNCMlYDlx",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,92,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-23T19:30:45Z,844994847329148900,844994847329148930,"Before tonight's #SWEET16 action gets started, here are my updated #FinalFour probabilities. https://t.co/guWwwRcYQH","Before tonight's #SWEET16 action gets started, here are my updated #FinalFour probabilities. https://t.co/guWwwRcYQH",FALSE,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,92,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-23T16:08:45Z,844944012217892900,844944012217892864,Predictions for today's @KUHoops game: https://t.co/v6PIOfu2Az #kubball #marchmadness https://t.co/mppao79uEe,Predictions for today's @KUHoops game: https://t.co/v6PIOfu2Az #kubball #marchmadness https://t.co/mppao79uEe,FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,2,FALSE,NA,FALSE,NA,en,FALSE,NA,85,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21T15:13:03Z,844205218078318600,844205218078318597,"#CBB ratings have been updated. Gonzaga, Villanova, North Carolina lead the way. https://t.co/jygXIJZPcQ #NCAAB","#CBB ratings have been updated. Gonzaga, Villanova, North Carolina lead the way. https://t.co/jygXIJZPcQ #NCAAB",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,111,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-20T15:06:59Z,843841305411309600,843841305411309568,"@flsku I have Oregon as a slight favorite, but that doesn't factor in the injury to Boucher. Should be a close game. https://t.co/ahRxnOwcFJ","@flsku I have Oregon as a slight favorite, but that doesn't factor in the injury to Boucher. Should be a close game. https://t.co/ahRxnOwcFJ",FALSE,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",843825548463890400,843825548463890436,69715612,69715612,flsku,,,,NA,FALSE,1,1,FALSE,NA,FALSE,NA,en,FALSE,NA,116,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T23:28:59Z,843605248002416600,843605248002416640,Game over. #kubball wins 90-70. https://t.co/N5oJzGeH4d,Game over. #kubball wins 90-70. https://t.co/N5oJzGeH4d,FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,7,FALSE,NA,FALSE,NA,en,FALSE,NA,31,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T23:18:45Z,843602672704012300,843602672704012288,"With 3:32 remaining, #kubball leads 80-67. Win probability now at &gt;99.9%. https://t.co/ODyjsPMVCb","With 3:32 remaining, #kubball leads 80-67. Win probability now at &gt;99.9%. https://t.co/ODyjsPMVCb",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,4,FALSE,NA,FALSE,NA,en,FALSE,NA,76,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T23:08:31Z,843600096969310200,843600096969310208,"With 8:06 remaining, #kubball leads 67-57. Win probability now at 99.3%. https://t.co/zWlz0tW2Wo","With 8:06 remaining, #kubball leads 67-57. Win probability now at 99.3%. https://t.co/zWlz0tW2Wo",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,en,FALSE,NA,72,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T22:58:17Z,843597523164041200,843597523164041216,"With 11:51 remaining, #kubball leads 57-53. Win probability now at 89.3%. https://t.co/XL2TgAkdb1","With 11:51 remaining, #kubball leads 57-53. Win probability now at 89.3%. https://t.co/XL2TgAkdb1",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,NA,FALSE,NA,en,FALSE,NA,73,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T22:53:09Z,843596232228528100,843596232228528129,"With 12:14 remaining, #kubball leads 54-53. Win probability now at 77.9%. https://t.co/XXfMxY89KY","With 12:14 remaining, #kubball leads 54-53. Win probability now at 77.9%. https://t.co/XXfMxY89KY",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,73,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T22:48:00Z,843594937023238100,843594937023238144,"With 15:05 remaining, #kubball leads 50-48. Win probability now at 83.2%. https://t.co/OMENeY636c","With 15:05 remaining, #kubball leads 50-48. Win probability now at 83.2%. https://t.co/OMENeY636c",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,2,FALSE,NA,FALSE,NA,en,FALSE,NA,73,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T22:17:24Z,843587235027009500,843587235027009539,"At halftime, #kubball leads 40-35. Win probability now at 91.9%. https://t.co/vqocIQjZ4A","At halftime, #kubball leads 40-35. Win probability now at 91.9%. https://t.co/vqocIQjZ4A",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,9,FALSE,NA,FALSE,NA,en,FALSE,NA,64,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T22:02:05Z,843583381262815200,843583381262815232,"With 3:02 remaining in the first half, #kubball leads 36-27. Win probability now at 97.0%. https://t.co/6lXamKSbeS","With 3:02 remaining in the first half, #kubball leads 36-27. Win probability now at 97.0%. https://t.co/6lXamKSbeS",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,NA,FALSE,NA,en,FALSE,NA,90,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T21:56:58Z,843582091782733800,843582091782733825,"With 4:21 remaining in the first half, #kubball leads 29-27. Win probability now at 86.1%. https://t.co/irOYk9E8fI","With 4:21 remaining in the first half, #kubball leads 29-27. Win probability now at 86.1%. https://t.co/irOYk9E8fI",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,en,FALSE,NA,90,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T21:51:50Z,843580801543540700,843580801543540736,"With 7:01 remaining in the first half, #kubball trails 22-21. Win probability now at 78.8%. https://t.co/VJRNCyPJsr","With 7:01 remaining in the first half, #kubball trails 22-21. Win probability now at 78.8%. https://t.co/VJRNCyPJsr",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,91,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T21:46:43Z,843579511576969200,843579511576969219,"With 8:08 remaining in the first half, #kubball leads 21-20. Win probability now at 84.8%. https://t.co/jgfuJDch8U","With 8:08 remaining in the first half, #kubball leads 21-20. Win probability now at 84.8%. https://t.co/jgfuJDch8U",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,3,FALSE,NA,FALSE,NA,en,FALSE,NA,90,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T21:36:29Z,843576938539245600,843576938539245569,"With 13:20 remaining in the first half, #kubball leads 12-9. Win probability now at 90.3%. https://t.co/9oWKljDUIS","With 13:20 remaining in the first half, #kubball leads 12-9. Win probability now at 90.3%. https://t.co/9oWKljDUIS",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,en,FALSE,NA,90,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T21:31:22Z,843575650955018200,843575650955018240,"With 15:29 remaining in the first half, #kubball trails 9-6. Win probability now at 77.6%. https://t.co/7iH7M20S9G","With 15:29 remaining in the first half, #kubball trails 9-6. Win probability now at 77.6%. https://t.co/7iH7M20S9G",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,FALSE,NA,90,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19T21:26:13Z,843574355636473900,843574355636473856,"With 18:00 remaining in the first half, #kubball trails 3-2. Win probability now at 83.8%. https://t.co/SiqCLJiJ0f","With 18:00 remaining in the first half, #kubball trails 3-2. Win probability now at 83.8%. https://t.co/SiqCLJiJ0f",FALSE,,"<a href=""http://www.hawklytics.com"" rel=""nofollow"">Hawklytics</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,en,FALSE,NA,90,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
